frontpage,news,tech,local,opinion,on_air,misc,weather,msn_news,health,living,business,msn_sports,sports,summary,bbs,travel
0,4,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1
4,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0
5,0,2,1,0,3,0,0,0,3,9,1,0,0,0,0,3
4,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
7,1,0,2,0,0,0,0,0,0,2,1,0,1,0,0,0
4,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0
7,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2
6,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1
4,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2,2,0,0,0,0,2,0,3,0,0,1,0,1,0,0,0
2,1,0,0,0,1,1,1,0,0,0,0,2,2,0,0,0
6,5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0
0,0,0,1,0,3,2,0,1,1,0,1,1,0,0,0,0
0,2,0,1,0,4,3,0,0,1,0,0,0,0,0,0,0
5,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0
0,0,1,0,0,3,2,0,0,2,0,0,0,0,5,0,0
0,1,2,1,0,2,0,0,0,0,1,3,0,1,0,0,0
5,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
3,2,0,2,0,1,2,0,4,0,0,2,0,0,0,0,0
5,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0
7,2,0,1,0,8,0,0,0,3,0,0,0,0,1,0,0
0,2,0,10,0,1,9,0,10,0,0,0,0,0,0,0,0
4,1,1,0,0,2,2,0,0,1,0,0,0,0,1,0,0
2,7,6,1,2,1,1,1,0,2,1,3,0,1,2,0,0
4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1,3,0,0,0,5,2,0,1,3,0,0,0,0,2,0,0
9,1,1,4,2,0,0,0,0,1,1,1,0,0,0,0,0
6,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5,2,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0
6,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0
3,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
4,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0
9,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
2,3,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0
3,0,0,1,0,0,1,0,0,0,3,0,0,1,0,0,0
0,3,1,0,1,1,0,0,0,0,0,2,0,1,4,0,1
2,2,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0
2,0,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0
3,6,0,15,0,0,13,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,3,1,0,0,0,5,3,0,0,0
4,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,0
6,6,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0
7,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
1,0,0,0,0,5,3,0,0,1,0,0,0,0,0,0,0
3,1,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0
0,3,0,3,0,1,2,3,0,0,0,0,0,0,0,0,0
3,3,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0
10,5,0,2,0,1,0,0,0,1,1,1,0,0,0,0,1
6,0,0,1,0,1,1,0,0,0,1,0,0,3,0,0,0
6,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
5,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1
0,0,0,2,0,4,2,0,0,3,0,0,0,0,2,0,0
7,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,2,2,0,4,0,1,2,0,0,0,0,0
0,0,1,0,0,0,2,0,2,0,0,0,4,1,0,0,0
7,0,0,0,1,0,2,0,0,1,1,0,0,2,0,0,0
5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1
7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0
5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,5,0,0,0,1,2,0,1,0,0,0
9,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0
4,1,0,1,0,1,2,0,0,1,0,0,0,0,3,0,0
4,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,2,0,0,2,0,0,0,0,3,0,1,0,0,0
3,0,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0
5,3,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0
4,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
4,1,0,0,0,6,0,0,0,0,0,1,0,0,3,0,0
2,2,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0
6,6,0,2,0,0,1,5,0,0,0,13,0,0,0,0,0
2,0,0,0,1,0,0,1,2,0,1,0,2,1,0,0,0
6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0
3,1,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0
0,2,0,1,0,3,0,0,0,0,0,0,0,0,6,0,0
4,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0
0,2,1,1,0,0,1,2,4,0,0,0,0,0,0,0,0
3,0,0,1,0,3,4,0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,2,0,0,0,2,0,0,0,0,4,0,0
0,0,0,2,0,1,2,4,2,0,0,0,0,1,0,0,0
5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,1,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
2,1,0,1,1,1,1,1,1,0,1,2,0,0,0,0,0
0,0,0,1,1,0,0,1,2,0,0,1,2,2,0,0,0
4,3,0,4,0,2,2,0,0,1,1,1,0,0,0,0,0
1,1,0,0,0,0,0,1,1,0,1,0,2,2,0,0,0
2,3,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0
5,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,3,1,0,0,2,0,0,1,0,0,1,0,0
4,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0
3,1,0,0,0,1,1,5,0,0,0,1,0,0,0,0,0
3,2,0,1,0,0,1,0,0,1,0,2,0,1,0,0,0
0,0,2,0,0,3,3,0,0,0,0,1,0,0,3,0,0
5,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
17,5,0,0,4,4,0,0,0,1,2,5,0,5,0,0,1
5,1,0,4,1,0,5,2,0,0,0,0,0,0,0,0,0
6,0,0,3,0,0,2,0,0,1,0,1,0,2,0,0,0
1,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0
1,3,0,1,1,1,2,0,0,1,0,1,0,1,0,0,0
0,1,0,1,0,3,0,0,1,3,0,0,0,0,0,0,0
6,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
5,0,0,0,0,1,4,0,0,5,0,1,0,0,1,0,0
11,5,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1
8,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1
1,1,0,0,0,1,1,0,0,2,1,1,0,1,0,0,1
5,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
6,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0
3,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
9,5,0,6,0,1,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,2,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,5,3,0,0,2,0,0,0,0,3,0,0
2,3,1,1,1,1,2,1,1,1,0,1,1,2,1,0,0
7,1,2,0,2,0,0,0,0,2,1,1,0,0,0,0,0
5,2,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0
2,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0
3,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0
1,0,1,2,1,0,2,1,0,1,0,0,0,0,0,0,0
0,2,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0
6,1,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0
10,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,6,0,1,2,1,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
3,1,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0
4,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0
3,1,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0
6,1,0,2,0,0,1,0,0,0,0,0,0,5,0,0,0
5,3,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0
3,4,0,8,0,6,7,0,0,7,0,1,0,0,0,0,0
0,0,0,5,1,1,4,0,5,0,0,0,0,0,0,0,0
15,1,0,3,0,2,1,0,0,0,3,0,0,4,0,0,0
2,4,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
6,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
4,2,1,2,0,0,0,0,0,1,1,2,0,2,0,0,0
6,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
8,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,11,0,2,12,0,1,0,0,0,0,0,0,0,0
0,1,0,2,0,1,2,0,0,0,0,1,0,3,0,4,0
1,3,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
3,2,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0,1,0,0,2,0,1,0,1,1,1,1,0
0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
1,1,0,3,0,1,2,0,0,0,1,0,0,0,0,0,0
4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,8,9,0,0,0,9,0,0,0,0
0,2,0,0,2,3,1,0,0,2,1,0,0,0,10,0,0
3,5,1,0,1,1,1,1,0,1,2,1,0,1,2,0,0
5,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0
5,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0
1,2,0,1,0,0,0,0,0,0,0,3,0,2,0,0,2
2,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
7,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2,1,0,0,1,3,0,1,1,0,1,0,0,1,0,0,0
6,2,4,1,0,0,0,0,0,3,1,1,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,1,0,0,0,6,0,0
5,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
1,2,2,3,0,2,1,0,0,0,1,0,0,0,0,0,0
3,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,2,1,0,0,3,1,1,0,0,1,1,0,0,0,0,0
7,1,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0
8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,3,3,0,0,2,1,1,0,0,5,0,0
0,2,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0
4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,8,0,0,9,0,2,0,0,0,1,1,0,0,0
1,0,0,1,0,2,3,1,2,0,0,1,2,2,0,0,0
1,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0
3,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,2,1,0,0,3,3,0,0,0
0,0,0,0,2,1,0,0,4,0,0,2,0,0,0,0,0
4,1,0,0,0,1,4,0,0,3,0,1,0,0,2,0,0
1,3,0,0,0,5,5,0,0,1,0,2,0,0,0,0,0
0,0,1,0,0,3,0,0,0,1,0,0,0,0,4,0,0
8,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2,0,4,0,0,0,0,2,0,2,1,0,1,0,0,0
5,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,1,1,0,3,1,0,1,3,2,0,0,0
7,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,1,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0
5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
12,4,0,0,0,0,0,0,0,0,2,3,0,3,0,0,1
6,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
4,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,3,0,0,2,0,2,0,0,0
8,0,0,3,0,0,5,0,2,0,0,0,0,0,0,0,0
5,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
3,2,0,2,0,0,1,0,0,1,1,2,0,1,0,0,0
0,4,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0
4,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0
7,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,4,2,2,0,0,0,0,0,0,2,0,0
2,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0
4,7,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0
6,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
4,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0
3,1,0,1,0,0,7,0,2,0,0,0,4,5,0,0,0
7,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0
5,1,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0
6,3,0,1,1,2,2,0,0,0,1,0,0,1,3,0,0
1,1,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,3,2,1,0,0,1,0,0,0,2,0,0
2,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0
1,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
4,10,9,1,3,3,3,2,0,4,2,4,0,3,4,0,0
6,4,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2,0,0,6,4,0,0,0,0,1,0,0,1,0,0
8,2,2,1,0,0,0,0,0,1,1,1,0,1,0,0,0
2,1,0,0,2,2,2,0,0,0,0,0,0,3,6,0,0
5,4,1,0,1,0,0,0,5,1,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3,4,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0
1,2,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0
2,2,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,3,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0
4,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1
2,0,0,2,0,4,0,0,0,3,6,0,0,0,0,0,0
0,1,0,0,0,3,2,0,0,0,0,1,0,2,0,0,0
5,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0
0,2,1,5,2,1,5,1,0,0,0,0,0,0,0,0,0
2,1,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,1,3,0,3,0,1,0,0,0,0,0,0
1,1,0,6,0,2,3,0,0,5,0,1,0,0,0,0,0
3,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1
5,1,0,4,0,0,5,0,0,0,0,0,0,1,0,0,0
7,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0
4,1,0,2,0,2,5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,2,0,0,1,0,0,0,0,1,0,0
3,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0
1,0,0,5,0,1,4,0,0,0,4,0,0,0,1,0,0
2,0,0,7,0,0,6,0,0,0,0,1,0,0,0,0,0
5,8,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
16,6,3,1,2,2,0,0,0,2,1,3,0,0,0,0,3
0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0
4,0,0,2,0,0,3,1,3,0,0,0,0,0,0,0,0
0,1,0,2,0,6,1,0,2,4,0,0,0,0,0,0,1
2,0,3,1,1,3,2,0,0,1,0,1,0,0,0,0,1
5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
0,7,3,1,0,5,1,6,2,0,0,0,0,0,3,0,0
7,5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,2,0,7,0,0,7,0,0,0,0,0,0,0,3,0,0
1,3,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0
13,5,1,2,0,1,1,0,0,0,0,6,0,0,1,0,0
7,1,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0
1,1,0,2,0,1,2,1,2,0,0,0,1,0,0,0,0
0,4,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0
4,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1
0,0,0,1,0,0,2,5,5,0,0,0,2,0,0,0,0
0,1,0,1,0,0,1,0,2,0,0,0,5,4,0,0,0
0,2,0,2,0,1,2,4,0,0,0,0,0,0,0,0,0
7,0,0,0,0,1,2,0,0,1,0,0,0,0,3,0,0
4,1,1,1,0,0,0,0,0,0,3,2,0,1,0,0,1
4,0,0,0,0,4,4,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,3,3,1,3,0,0,1,0,0,0,0,0
2,3,0,0,2,1,1,0,3,0,2,0,0,0,3,0,0
5,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
2,1,0,0,0,0,0,0,1,0,1,3,0,3,0,0,0
0,1,1,1,0,2,0,0,0,2,0,1,0,0,2,0,0
5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0
1,0,2,0,2,1,0,0,1,0,0,3,0,0,0,0,1
3,1,0,2,1,4,5,0,3,0,0,0,2,2,1,0,0
4,2,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
3,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
7,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1
7,1,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0
5,3,1,3,1,1,0,0,0,0,1,1,0,2,0,0,0
6,1,1,2,0,1,0,0,0,0,1,0,0,3,0,0,0
5,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1
6,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0,2
0,0,0,0,0,4,3,0,1,0,0,1,0,0,0,0,0
7,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0
1,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1
7,2,1,0,0,1,0,0,0,0,1,3,0,0,3,0,0
0,3,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0
3,4,0,2,1,4,4,4,2,1,0,0,0,1,0,0,0
3,1,1,0,3,1,0,0,0,0,0,1,0,2,0,0,0
1,0,0,0,0,4,0,0,0,0,1,0,0,0,3,0,0
4,1,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0
0,0,0,3,0,0,1,3,1,0,0,1,2,0,0,0,0
1,0,0,2,0,1,3,0,2,0,0,0,0,0,1,0,0
19,1,0,0,0,0,0,0,0,1,1,8,0,7,0,0,0
3,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
1,0,0,0,0,2,1,0,0,0,0,0,3,4,0,1,0
4,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0
1,0,0,5,0,0,4,0,1,0,0,0,0,0,2,0,0
2,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0
0,1,0,0,1,4,3,0,1,1,0,0,0,0,0,0,0
0,7,0,0,1,4,0,0,0,1,0,4,0,1,0,0,1
0,4,1,3,1,1,2,0,0,1,1,0,0,0,0,0,0
1,2,1,2,0,1,1,0,0,2,1,0,0,0,0,0,0
5,6,1,0,1,1,0,0,0,3,1,1,0,3,0,0,0
4,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0
0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0
4,3,1,0,0,0,0,0,0,1,2,4,0,0,0,0,0
0,1,0,0,0,0,3,1,1,6,1,0,0,0,0,0,0
1,1,0,3,0,1,2,0,0,1,0,0,0,0,1,0,0
13,4,0,2,0,0,0,0,0,0,1,0,0,5,0,0,1
5,0,2,0,0,0,0,0,1,0,1,1,0,2,0,0,0
5,3,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
5,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0
5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,1,0,3,1,0,0,1,1,0,0,0,5,0,0
5,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
1,4,3,2,0,0,0,0,0,0,0,2,0,0,1,0,1
3,4,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,7,5,0,0,1,0,0,0,0,1,0,0
5,0,1,0,0,0,0,1,1,0,2,0,0,1,0,0,0
2,1,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0
1,3,1,0,1,1,0,0,0,2,0,1,0,0,0,0,0
5,2,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0
3,3,0,0,1,5,0,0,1,0,0,1,0,0,0,0,0
5,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
10,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
1,3,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
0,3,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0
13,0,0,7,0,0,4,0,0,0,1,0,0,4,0,0,0
5,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,0,0,3,0,0,0,0,0,1,0,0,2,0,0
2,3,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0
5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1
4,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0
8,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0
6,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,5,5,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,5,1,0,0,0,1,0,0,0,5,0,0
3,0,0,2,0,3,2,0,0,0,0,0,0,0,2,0,0
5,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,2,1,0,0,3,0,0,0,0,1,0,0,1,0,1,0
5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,0,0,0,0,1,2,0,2,0,0,0,4,1,0,0,0
5,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
4,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0
0,2,0,1,0,4,0,2,2,0,1,2,1,0,0,0,0
0,3,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,3,0,5,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
6,1,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0
5,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,2,3,0,0,4,0,0
4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0
0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0
2,0,0,3,3,1,3,1,5,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0
2,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0
6,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,2,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0
5,2,1,1,2,0,0,0,0,2,1,1,0,0,0,0,0
2,1,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0
0,0,1,0,0,3,2,1,0,0,0,1,0,0,1,0,0
43,0,0,0,1,1,43,0,0,0,0,0,0,0,0,0,0
9,2,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0
6,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
2,1,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0
4,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0
0,2,0,5,0,0,4,0,0,1,0,0,0,0,0,0,0
3,2,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,2,0,4,2,0,0,0,0,0,0,0,0
0,0,0,3,0,1,3,0,2,0,0,0,0,0,0,0,0
1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0
2,0,0,1,0,0,0,0,2,0,0,0,4,2,0,0,0
2,0,0,0,0,5,4,0,0,0,0,0,0,0,1,0,0
6,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2,1,0,1,0,1,2,0,1,0,0,0,0,0,1,0,0
2,1,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0
4,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0
0,0,3,0,0,1,0,3,0,0,0,4,0,0,0,0,0
3,1,0,2,1,0,0,0,0,0,1,0,0,1,1,0,0
0,4,0,2,0,1,1,4,0,0,0,0,0,0,0,0,0
6,1,0,2,0,0,2,0,0,3,0,1,0,0,1,0,1
7,3,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
5,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1
8,1,1,1,0,0,1,0,0,1,0,4,0,3,0,0,0
4,1,1,2,0,0,2,0,0,0,0,2,0,0,0,0,0
4,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3,3,0,4,0,0,3,1,0,0,0,3,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
